#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 8791.000000 -2.166330 1.526378 75.878047
 8791.200000 -1.688388 1.959273 80.569200
 8791.400000 -1.696104 2.240539 81.598146
 8791.600000 -1.687364 2.519978 82.432384
 8791.800000 -2.397459 2.392402 84.642045
 8792.000000 -2.503809 2.364825 84.793102
 8792.200000 -2.416931 2.599076 86.139495
 8792.400000 -2.155152 2.866232 83.003955
 8792.600000 -2.186881 2.633441 83.975199
 8792.800000 -2.328364 2.407129 84.299657
 8793.000000 -1.989209 2.677260 82.424993
 8793.200000 -1.985969 2.825317 81.876481
 8793.400000 -2.283035 2.877544 84.453003
 8793.600000 -2.572939 2.681298 87.197289
 8793.800000 -2.592647 2.529112 86.348023
 8794.000000 -2.250157 2.534932 84.364098
 8794.200000 -1.767671 2.551409 82.252881
 8794.400000 -1.744679 2.369955 81.916239
 8794.600000 -2.169728 1.951985 79.206278
 8794.800000 -2.085475 1.962672 79.216494
 8795.000000 -2.121016 1.767149 77.479718
 8795.200000 -1.626651 1.688681 81.100650
 8795.400000 -0.959067 1.460762 77.030679
 8795.600000 -1.114017 1.141734 82.228181
 8795.800000 -1.390345 0.858968 86.121076
 8796.000000 -1.157354 0.400837 80.932608
 8796.200000 -0.930327 0.027609 74.606222
 8796.400000 -1.550346 0.502339 82.138209
 8796.600000 -1.688310 0.891186 83.156446
 8796.800000 -1.182726 1.149326 83.930590
 8797.000000 -1.543252 1.518817 82.878116
 8797.200000 -1.659649 1.946819 80.773228
 8797.400000 -1.379703 2.038114 82.291503
 8797.600000 -1.588096 2.036646 81.476575
 8797.800000 -1.467573 1.740264 82.136078
 8798.000000 -1.450902 1.387808 84.629409
 8798.200000 -1.111506 0.914295 82.082901
 8798.400000 -1.456071 0.481797 82.861064
 8798.600000 -1.340035 0.408013 82.558887
 8798.800000 -0.966419 0.438758 76.139938
 8799.000000 -1.402308 0.804164 85.861346
 8799.200000 -1.518505 1.359443 84.425784
 8799.400000 -1.023411 1.526155 78.863188
 8799.600000 -0.459332 1.486299 58.908358
 8799.800000 -0.946980 1.704949 76.719668
 8800.000000 -1.573553 1.800293 81.321684
 8800.200000 -2.203913 1.697579 76.813661
 8800.400000 -2.188827 1.668994 76.642088
 8800.600000 -2.338244 1.655399 76.092853
 8800.800000 -1.989158 1.974941 79.404433
 8801.000000 -1.566994 2.093748 81.796848
 8801.200000 -1.535094 2.392053 82.949161
 8801.400000 -1.682262 2.157544 81.437995
 8801.600000 -1.942819 2.207912 80.986130
 8801.800000 -2.292049 1.895764 78.796005
 8802.000000 -1.980378 2.526828 82.362068
 8802.200000 -2.057792 2.768196 82.717507
 8802.400000 -2.022948 -3.139282 77.866296
 8802.600000 -2.767983 2.935952 85.510391
 8802.800000 2.858626 2.732807 57.769702
 8803.000000 2.893364 3.006491 59.049544
 8803.200000 -2.794584 3.125894 82.884229
 8803.400000 -2.194907 -2.832221 72.892839
 8803.600000 -2.117335 -2.983702 75.522323
 8803.800000 -2.280593 2.809818 84.866151
 8804.000000 -2.591534 2.466395 85.861336
 8804.200000 3.042094 2.010014 57.307400
 8804.400000 -3.107341 2.017577 64.539280
 8804.600000 -2.905711 1.923004 71.139852
 8804.800000 -2.293048 2.076767 81.006391
 8805.000000 -1.571573 2.816892 81.728171
 8805.200000 -1.401426 2.995397 77.856149
 8805.400000 -1.172335 3.109596 69.313177
 8805.600000 -0.705604 2.958819 52.882975
 8805.800000 -0.620573 2.496591 62.383944
 8806.000000 -0.695147 2.283668 68.775416
 8806.200000 -0.742250 2.050331 71.267620
 8806.400000 -1.260723 1.556622 82.992389
 8806.600000 -1.558028 0.911894 85.315800
 8806.800000 -0.934404 0.199808 74.839087
 8807.000000 -0.597852 -0.461698 63.571464
 8807.200000 -0.264331 -1.039156 52.416384
 8807.400000 -1.038579 -0.760651 67.525062
 8807.600000 -1.328872 -0.378781 74.868389
 8807.800000 -1.833635 0.496219 77.904909
 8808.000000 -2.292319 1.151966 74.543255
 8808.200000 -2.174366 1.822279 77.987023
 8808.400000 -1.821915 2.554334 82.250085
 8808.600000 -1.824302 -3.133805 76.525752
 8808.800000 -2.560494 -3.030242 81.585810
 8809.000000 3.097011 2.989817 70.804531
 8809.200000 2.370087 2.775083 33.118928
 8809.400000 2.972570 3.116760 62.605383
 8809.600000 -2.438552 -2.820940 75.616967
 8809.800000 -1.945695 -2.821452 69.943889
 8810.000000 -1.670441 -2.825496 67.676191
 8810.200000 -1.161957 3.122624 68.498038
 8810.400000 -0.349070 2.738858 40.396505
 8810.600000 -0.761520 2.178599 71.987609
 8810.800000 -1.254731 1.529331 83.125321
 8811.000000 -1.641704 0.382458 79.743595
 8811.200000 -1.535955 -0.415436 71.815129
 8811.400000 -1.705179 -1.132835 56.332933
 8811.600000 -2.260338 -1.166752 58.793253
 8811.800000 3.081816 -1.296545 47.289649
 8812.000000 2.747208 -1.734692 32.271758
 8812.200000 2.928350 -1.596787 39.581685
 8812.400000 -2.279561 -1.362615 57.574447
 8812.600000 -1.881260 -1.056063 57.409048
 8812.800000 -1.613544 -0.246667 73.729944
 8813.000000 -1.199057 0.497523 82.270580
 8813.200000 -1.388724 1.651954 82.864961
 8813.400000 -0.801438 2.177518 73.466280
 8813.600000 -0.319120 2.575563 43.531487
 8813.800000 -0.138619 2.248481 41.354512
 8814.000000 -1.553032 1.760403 81.619293
 8814.200000 -2.131797 0.524208 74.812802
 8814.400000 -2.375186 -0.465299 65.101866
 8814.600000 -2.284762 -1.356133 57.660098
 8814.800000 -2.631535 -1.965542 59.823439
 8815.000000 3.008709 -2.646329 54.019949
 8815.200000 -2.870008 -3.030890 79.135819
 8815.400000 -2.348781 2.637749 85.787061
 8815.600000 -1.594493 2.224946 82.200041
 8815.800000 -1.185000 1.604847 81.898589
 8816.000000 -0.855297 0.780201 71.772391
 8816.200000 -1.344327 0.229074 81.133844
 8816.400000 -1.301454 -0.390963 74.833819
 8816.600000 -1.237634 -0.691906 68.845708
 8816.800000 -1.240957 -0.715901 68.272997
 8817.000000 -1.726685 -0.332550 70.612066
 8817.200000 -1.997845 -0.079543 71.279839
 8817.400000 -2.200113 0.191404 72.748438
 8817.600000 -2.524428 0.564119 71.540909
 8817.800000 -2.345381 0.895069 73.895331
 8818.000000 -2.367883 0.898755 73.701464
 8818.200000 -1.989210 1.032555 78.033165
 8818.400000 -1.862271 1.093801 80.220924
 8818.600000 -1.044597 1.058083 80.148394
 8818.800000 -1.539791 1.175868 85.432727
 8819.000000 -1.728526 1.166545 82.584757
 8819.200000 -1.218955 1.115090 84.838041
 8819.400000 -0.911898 1.168043 75.118978
 8819.600000 -1.619665 1.373749 83.242001
 8819.800000 -1.806245 1.308920 80.628229
 8820.000000 -1.966650 1.762546 78.201576
 8820.200000 -1.562707 2.112034 81.979233
 8820.400000 -1.238317 2.481170 82.861455
 8820.600000 -1.446959 2.419008 83.376629
 8820.800000 -1.822079 2.308037 81.591774
 8821.000000 -2.391226 2.129137 81.951746
 8821.200000 -2.040977 2.659621 82.883632
 8821.400000 -1.758480 3.012719 79.035637
 8821.600000 -2.013879 3.077084 79.085353
 8821.800000 -2.735802 2.914186 86.178254
 8822.000000 -2.992102 2.586838 79.525320
 8822.200000 -2.914414 2.578870 82.080466
 8822.400000 -2.805885 2.722180 85.525985
 8822.600000 -2.966616 2.776290 81.373049
 8822.800000 2.883358 2.791215 59.501489
 8823.000000 3.124274 -3.116847 70.071915
 8823.200000 -2.626300 -2.860569 77.776128
 8823.400000 -2.492065 -3.028041 81.175517
 8823.600000 -2.784029 2.780936 86.000907
 8823.800000 2.753738 2.005701 40.640466
 8824.000000 -3.035721 1.857079 64.611720
 8824.200000 -2.489681 1.555838 74.471908
 8824.400000 -1.878923 1.584984 78.658031
 8824.600000 -1.192321 1.441352 82.939218
 8824.800000 -1.412821 1.251089 85.860322
 8825.000000 -1.622692 0.966482 84.635622
 8825.200000 -1.151336 0.587347 82.035369
 8825.400000 -1.534819 0.357008 80.962177
 8825.600000 -1.479086 0.437652 82.345079
 8825.800000 -0.650456 0.286124 63.335409
 8826.000000 -1.191420 0.314284 81.032778
 8826.200000 -1.702376 0.205164 77.429518
 8826.400000 -1.935860 0.000095 72.787249
 8826.600000 -2.004865 0.008242 72.260899
 8826.800000 -1.905829 -0.048321 72.547843
 8827.000000 -1.635979 -0.354966 71.587314
 8827.200000 -1.440847 -0.577651 69.662918
 8827.400000 -1.589902 -0.437488 70.696818
 8827.600000 -1.613366 -0.465360 69.783728
 8827.800000 -1.565356 -0.619565 67.151940
 8828.000000 -1.778664 -0.395448 68.861708
 8828.200000 -2.143544 0.389303 74.268330
 8828.400000 -2.373394 0.619758 73.339295
 8828.600000 -2.522592 0.829834 71.954128
 8828.800000 -2.750619 0.966933 67.344639
 8829.000000 -2.951668 1.165228 60.557358
 8829.200000 -3.071315 0.827789 53.383043
 8829.400000 -3.012135 0.455669 54.892451
 8829.600000 -2.589734 0.096576 67.827806
 8829.800000 -2.791401 0.082049 62.377879
 8830.000000 -2.921423 0.036682 57.375954
 8830.200000 -2.825960 0.186125 61.818367
 8830.400000 -2.591328 0.532268 70.406130
 8830.600000 -2.834191 1.063660 64.960935
 8830.800000 -2.891212 1.426022 64.667545
 8831.000000 -2.819158 1.901917 73.582035
 8831.200000 -2.630076 2.013174 79.360227
 8831.400000 -2.544364 2.536545 86.581839
 8831.600000 -2.393947 2.998888 84.699229
 8831.800000 -2.491141 -2.994537 80.415482
 8832.000000 -2.717279 -2.625603 71.224597
 8832.200000 -2.684674 -2.252659 63.151241
 8832.400000 -2.928939 -2.141714 57.182945
 8832.600000 2.785231 -2.471475 39.759835
 8832.800000 -2.306553 -2.755054 72.533270
 8833.000000 -1.917631 2.707777 82.230156
 8833.200000 -1.436957 1.806777 82.212011
 8833.400000 -1.095651 0.588047 80.712856
 8833.600000 -0.781701 -0.636656 67.007380
 8833.800000 -1.122917 -1.343404 50.305164
 8834.000000 -1.102283 -1.950360 35.833702
 8834.200000 -1.900529 -2.153356 55.663197
 8834.400000 -2.401506 -2.612837 70.159946
 8834.600000 3.008406 2.656366 66.474760
 8834.800000 -3.040620 2.143433 70.507194
 8835.000000 -2.613236 1.705294 74.765469
 8835.200000 -2.078649 1.535397 76.760507
 8835.400000 -1.481286 1.690682 82.435417
 8835.600000 -0.846443 1.577786 73.481692
 8835.800000 -1.949186 1.588211 77.952659
 8836.000000 -2.113326 1.252381 76.348643
 8836.200000 -2.785148 1.032558 66.543554
 8836.400000 3.107904 0.580658 46.597764
 8836.600000 -2.600195 0.087016 67.618471
 8836.800000 -1.700103 -0.307769 71.593024
 8837.000000 -0.907259 -0.617598 69.337107
 8837.200000 -0.372477 -0.448085 56.955267
 8837.400000 -0.142080 -0.205278 50.478167
 8837.600000 -0.001100 -0.010362 48.504698
 8837.800000 0.927118 -0.126100 76.761420
 8838.000000 1.347515 -0.502705 72.200279
 8838.200000 1.121281 -1.034849 79.509245
 8838.400000 1.114016 -1.541147 74.291733
 8838.600000 1.630270 -1.939659 46.527962
 8838.800000 1.449848 -2.007686 55.091478
 8839.000000 1.449048 -2.212493 52.938400
 8839.200000 0.956294 -2.073641 68.005797
 8839.400000 -0.079641 -1.744785 37.795251
 8839.600000 0.384854 -1.990052 50.218704
 8839.800000 0.596976 -1.974507 60.483220
 8840.000000 1.639820 -1.999521 45.386788
 8840.200000 1.867122 -1.874738 35.652303
 8840.400000 1.156755 -2.016046 66.613844
 8840.600000 0.559707 -1.931718 59.573972
 8840.800000 0.531772 -1.909330 58.692763
 8841.000000 0.420533 -2.161227 48.702315
 8841.200000 1.431259 -2.506844 52.128372
 8841.400000 1.513311 -2.711900 47.669028
 8841.600000 2.016933 -3.013288 29.540176
 8841.800000 1.304457 2.949291 51.445454
 8842.000000 1.061942 2.660533 46.195287
 8842.200000 1.651014 2.512866 35.039173
 8842.400000 1.766660 2.959775 36.048849
 8842.600000 1.221649 -2.948607 57.395135
 8842.800000 0.260293 -2.272717 37.855737
 8843.000000 -0.036617 -1.453057 46.336023
 8843.200000 -0.143792 -0.885899 52.903278
 8843.400000 -0.852898 0.250574 72.060045
 8843.600000 -1.620259 1.481131 82.525514
 8843.800000 -1.372899 2.498957 83.494359
 8844.000000 -1.805052 -2.999426 73.382816
 8844.200000 -2.528086 -2.532763 69.217114
 8844.400000 2.737586 -2.620945 40.155589
 8844.600000 2.602213 -3.019648 40.106678
 8844.800000 2.928147 2.905031 61.985498
 8845.000000 -2.127266 2.791743 83.341498
 8845.200000 -1.438524 2.410313 83.412143
 8845.400000 -1.084497 1.638060 80.101504
 8845.600000 -1.365494 0.561652 84.128720
 8845.800000 -1.311139 -0.233347 77.418667
 8846.000000 -1.431581 -0.940807 61.582116
 8846.200000 -1.701483 -1.460742 51.714821
 8846.400000 -2.049039 -1.347788 55.410972
 8846.600000 -2.811325 -1.397742 57.453238
 8846.800000 -2.991460 -1.178870 55.482088
 8847.000000 2.944372 -0.510113 45.139134
 8847.200000 -2.784335 -0.125542 62.121026
 8847.400000 -2.540337 -0.089423 67.163692
 8847.600000 -1.571162 -0.042116 77.055606
 8847.800000 -0.759511 -0.075289 69.129324
 8848.000000 -0.644915 0.081548 64.067749
 8848.200000 -1.072606 0.310555 79.021353
 8848.400000 -1.963921 0.500812 76.346509
 8848.600000 -2.265425 0.915175 74.744333
 8848.800000 -2.519807 0.952116 72.251681
 8849.000000 -2.543607 1.063840 72.084691
 8849.200000 -2.518022 0.627102 71.822685
 8849.400000 -2.250880 0.047781 71.205144
 8849.600000 -1.725829 -0.486915 67.898093
 8849.800000 -1.441188 -0.960963 61.124298
 8850.000000 -1.494242 -0.934901 61.285695
 8850.200000 -1.425489 -0.386248 74.032758
 8850.400000 -1.858308 0.178903 75.309891
 8850.600000 -1.471376 1.006982 86.466032
 8850.800000 -1.074920 1.868221 79.839263
 8851.000000 -0.747986 2.589362 67.180531
 8851.200000 -0.936184 -3.123966 57.196638
 8851.400000 -1.296753 -2.691744 55.681509
 8851.600000 -1.619495 -2.574350 60.077288
 8851.800000 -1.497249 -2.894092 67.562558
 8852.000000 -1.270427 -3.011285 66.408630
 8852.200000 -0.800613 2.743920 65.978055
 8852.400000 -0.946455 2.332890 77.929092
 8852.600000 -1.099368 1.895435 80.289337
 8852.800000 -1.433213 1.426760 84.545239
 8853.000000 -1.447140 0.832349 86.071236
 8853.200000 -0.796553 -0.051431 70.485258
 8853.400000 -0.766520 -0.745302 65.221378
 8853.600000 -0.925022 -0.604020 69.911744
 8853.800000 -0.873002 -0.468266 70.897919
 8854.000000 -0.993463 -0.105229 76.070203
 8854.200000 -1.023287 0.360698 77.949083
 8854.400000 -1.332934 0.665205 84.975811
 8854.600000 -0.989907 0.915854 77.962045
 8854.800000 -0.970801 1.323494 77.585797
 8855.000000 -1.450909 1.757269 82.311541
 8855.200000 -1.922901 1.792849 78.721411
 8855.400000 -1.796804 1.949332 80.111846
 8855.600000 -1.884103 2.021094 80.101167
 8855.800000 -1.749310 1.837019 80.094102
 8856.000000 -1.378974 1.527132 83.844427
 8856.200000 -0.819509 0.859912 70.221227
 8856.400000 -1.822641 0.756214 80.161418
 8856.600000 -2.059201 0.496652 75.381971
 8856.800000 -2.061347 0.102303 72.880440
 8857.000000 -1.934498 -0.502742 65.480793
 8857.200000 -1.644917 -1.048164 58.128196
 8857.400000 -1.911114 -0.641518 63.436690
 8857.600000 -1.993437 -0.095573 71.259853
 8857.800000 -2.033680 0.356963 74.902440
 8858.000000 -1.713674 0.661888 81.401427
 8858.200000 -0.685084 0.836359 63.606440
 8858.400000 -0.970483 1.136176 77.500016
 8858.600000 -1.344045 1.561636 83.559677
 8858.800000 -1.721496 1.664296 80.424511
 8859.000000 -1.643905 1.883065 80.984952
 8859.200000 -1.418588 2.012953 82.382289
 8859.400000 -1.205940 1.660468 82.024702
 8859.600000 -1.555104 1.131791 85.577246
 8859.800000 -1.283931 0.334491 82.028608
 8860.000000 -1.532769 -0.480234 70.824162
 8860.200000 -2.145372 -1.178859 57.687149
 8860.400000 -2.746876 -1.628959 57.552978
 8860.600000 2.881019 -1.958191 37.842230
 8860.800000 3.034001 -2.105439 45.327439
 8861.000000 -3.025770 -2.346676 57.880699
 8861.200000 -2.463400 -2.747971 74.158519
 8861.400000 -1.858834 2.902482 80.887206
 8861.600000 -1.901863 1.991491 79.908767
 8861.800000 -1.642615 1.118871 84.380335
 8862.000000 -0.621704 -0.043972 63.803954
 8862.200000 -0.603238 -0.885890 59.925698
 8862.400000 -0.641985 -1.290315 48.822566
 8862.600000 -0.289339 -1.171540 50.339865
 8862.800000 -0.234633 -0.681963 54.442048
 8863.000000 -0.124800 0.132575 47.842290
 8863.200000 -1.177659 0.812154 83.749101
 8863.400000 -1.762006 1.439365 80.849015
 8863.600000 -2.123637 1.971919 79.615943
 8863.800000 -1.738342 2.794098 81.835594
 8864.000000 -2.269986 -3.017222 78.378527
 8864.200000 -2.451076 -2.711710 73.152760
 8864.400000 -3.063335 -2.962879 71.561070
 8864.600000 2.988875 2.995471 64.969617
 8864.800000 -2.850105 2.785505 84.757946
 8865.000000 -2.252612 2.702804 84.941098
 8865.200000 -1.659571 2.327167 82.322267
 8865.400000 -1.333152 2.121561 82.713545
 8865.600000 -1.282135 1.449939 84.064200
 8865.800000 -1.467214 1.164520 86.229887
 8866.000000 -1.601770 1.257658 84.389742
 8866.200000 -1.129301 0.768772 82.411528
 8866.400000 -1.249076 0.581148 83.708828
 8866.600000 -1.915669 0.408610 76.381701
 8866.800000 -3.067357 0.124965 50.835924
 8867.000000 -3.134970 0.422754 48.136232
 8867.200000 -2.758184 0.782462 66.853108
 8867.400000 -2.700024 0.754797 68.461863
 8867.600000 -2.795003 0.714711 65.486847
 8867.800000 3.082336 0.615745 45.411763
 8868.000000 -2.909093 0.520761 60.354263
 8868.200000 -2.627298 0.295836 68.787511
 8868.400000 -2.696386 0.276414 66.886873
 8868.600000 -2.949406 0.112434 56.558291
 8868.800000 -2.567390 -0.104052 66.728205
 8869.000000 -2.458904 0.216565 71.104657
 8869.200000 -1.993611 0.390179 75.524373
 8869.400000 -1.328120 0.259614 81.567327
 8869.600000 -0.223984 -0.014275 50.487324
 8869.800000 0.217672 -0.685308 54.878892
 8870.000000 0.034110 -0.981075 52.605922
 8870.200000 -0.724046 -1.103110 55.945619
 8870.400000 -1.339146 -1.204600 55.504015
 8870.600000 -2.518003 -0.761954 64.146633
 8870.800000 2.632509 -0.391505 31.273408
 8871.000000 2.065686 -0.446865 30.998168
 8871.200000 0.916278 -0.430787 78.749434
 8871.400000 1.104049 -0.527575 79.746391
 8871.600000 1.496928 -0.642248 65.376136
 8871.800000 0.531619 -0.688227 65.580394
 8872.000000 0.396790 -1.081067 60.839707
 8872.200000 0.204765 -1.399060 53.213876
 8872.400000 0.093352 -1.590851 46.851439
 8872.600000 0.294091 -1.808254 49.814175
 8872.800000 0.859779 -2.111805 66.779350
 8873.000000 1.018599 -2.287487 65.614828
 8873.200000 0.973805 -2.206927 66.657195
 8873.400000 0.585324 -2.287970 55.159290
 8873.600000 0.567111 -2.614200 48.852537
 8873.800000 1.500798 -2.375689 49.581636
 8874.000000 2.172837 -1.787328 26.493019
 8874.200000 1.879802 -1.719833 37.033022
 8874.400000 0.784647 -1.782497 69.515728
 8874.600000 0.453372 -1.780247 57.417774
 8874.800000 1.441925 -2.281335 53.091653
 8875.000000 1.790992 -2.445261 35.681579
 8875.200000 1.490720 -2.585383 49.308096
 8875.400000 0.343917 -2.544538 37.557064
 8875.600000 0.220995 -2.146966 38.554742
 8875.800000 0.809032 -1.917551 68.407444
 8876.000000 1.743671 -1.519719 46.411686
 8876.200000 1.812308 -1.139878 45.519117
 8876.400000 0.580756 -0.281955 67.503062
 8876.600000 0.614723 0.520910 64.130208
 8876.800000 0.285436 1.177994 50.269950
 8877.000000 1.311162 1.147999 39.586408
 8877.200000 1.688553 1.112597 23.826085
 8877.400000 1.095746 1.838532 35.014717
 8877.600000 1.322554 1.635487 31.444274
 8877.800000 1.189771 1.621387 34.943429
 8878.000000 1.202395 1.468226 36.908459
 8878.200000 0.801204 1.714280 38.581575
 8878.400000 1.319211 1.149689 39.553155
 8878.600000 1.330284 0.914938 44.870427
 8878.800000 1.018632 0.625723 64.976507
 8879.000000 0.693337 0.400252 67.312061
 8879.200000 0.831595 -0.026901 74.502652
 8879.400000 1.587251 -1.040357 59.948068
 8879.600000 1.415224 -1.543694 64.561440
 8879.800000 0.649893 -1.255770 70.182717
 8880.000000 1.744770 -1.146977 49.557799
 8880.200000 0.857613 -0.150121 76.073642
 8880.400000 0.542942 -0.034018 64.891916
 8880.600000 0.922489 -0.122805 76.769645
 8880.800000 1.634906 -0.612144 56.489394
 8881.000000 1.138395 -1.067255 79.318025
 8881.200000 0.545842 -1.070300 66.619878
 8881.400000 0.854874 -0.991730 77.667220
 8881.600000 1.257727 -0.798026 77.261921
 8881.800000 1.233506 -0.552658 77.237838
 8882.000000 0.695458 -0.374922 72.362130
 8882.200000 1.387706 -0.710802 71.783419
 8882.400000 0.895068 -0.845223 78.780926
 8882.600000 0.944660 -1.023565 79.417296
 8882.800000 1.459356 -0.991958 67.922954
 8883.000000 0.919629 -0.485346 79.049025
 8883.200000 1.020327 -0.218776 78.080028
 8883.400000 1.236086 -0.193200 73.401348
 8883.600000 0.791788 -0.287745 75.430864
 8883.800000 0.635098 -0.748580 70.044157
 8884.000000 1.244375 -1.516568 71.987036
 8884.200000 1.104584 -1.303221 77.878977
